0	237731265	THING
1	237104406	THING
2	239513452	THING
3	238309222	THING
4	238778321	THING
5	238624717	THING
6	31841955	THING
7	32255012	THING
8	32441458	THING
9	31674094	THING
10	63281518	THING
11	30786378	THING
12	31015213	THING
13	14751548	THING
14	41516450	THING
15	41897566	THING
16	14564577	THING
17	32128643	THING
18	39291491	THING
19	39495092	THING
20	23740171	THING
21	40448142	THING
22	40976753	THING
23	39932240	THING
24	39746218	THING
25	41231951	THING
26	42298399	THING
27	42404712	THING
28	42558592	THING
29	42986399	THING
30	43703620	THING
31	43444488	THING
32	44148575	THING
33	60450818	THING
34	14098266	THING
35	179777894	THING
36	136017399	THING
37	135708759	THING
38	136949798	THING
39	70012955	THING
40	137518993	THING
41	137343451	THING
42	138287252	THING
43	137961545	THING
44	135542835	THING
45	136353091	THING
46	136802669	THING
47	25710899	THING
48	95807654	THING
49	95459924	THING
50	96115373	THING
51	48294661	THING
52	48521340	THING
53	45739797	THING
54	45399011	THING
55	87548098	THING
56	45237268	THING
57	44712329	THING
58	44385692	THING
59	134669220	THING
60	134125087	THING
61	134490179	THING
62	169276995	THING
63	23658749	THING
64	33997349	THING
65	17627963	THING
66	18036867	THING
67	18167518	THING
68	18377205	THING
69	18656665	THING
70	15658605	THING
71	15422197	THING
72	14948966	THING
73	3337414	THING
74	13176185	THING
75	13994344	THING
76	15225234	THING
77	15931389	THING
78	16111326	THING
79	18581602	THING
80	96832360	THING
81	38566366	THING
82	38085745	THING
83	37900963	THING
84	37542308	THING
85	62924740	THING
86	62770439	THING
87	121592950	THING
88	34472959	THING
89	35030331	THING
90	37746747	THING
91	35662571	THING
92	36957193	THING
93	37481491	THING
94	17474806	THING
95	19006495	THING
96	16842653	THING
97	16217156	THING
98	10550442	THING
99	10853715	THING
100	11196739	THING
101	171558223	THING
102	166571619	THING
103	165856732	THING
104	165406487	THING
105	151723142	THING
106	166157515	THING
107	100934740	THING
108	112485232	THING
109	29141621	THING
110	67304388	THING
111	30105984	THING
112	29628530	THING
113	31341959	THING
114	20463579	THING
115	20934805	THING
116	20579527	THING
117	20200151	THING
118	19582516	THING
119	20321046	THING
120	19447602	THING
121	21716124	THING
122	22985943	THING
123	23476891	THING
124	24649360	THING
125	2326194	THING
126	889090	THING
127	49261850	THING
128	124845530	THING
129	141025370	THING
130	67089647	THING
131	32008059	THING
132	85632384	THING
133	151915869	THING
134	142035602	THING
135	34261486	THING
136	69912605	THING
