0	76891909	THING
1	19388718	THING
2	19022496	THING
3	18746380	THING
4	203269895	THING
5	122322389	THING
6	17017667	THING
7	17939737	THING
8	16387139	THING
9	16910458	THING
10	13919119	THING
11	44965944	THING
12	44584403	THING
13	125878554	THING
14	48368835	THING
15	47852586	THING
16	140902784	THING
17	140356503	THING
18	144331844	THING
19	144482666	THING
20	143955319	THING
21	144992699	THING
22	145559543	THING
23	168208064	THING
24	166427339	THING
25	156091519	THING
26	154923726	THING
27	157174836	THING
28	156966293	THING
29	156656884	THING
30	156358325	THING
31	29357229	THING
32	19547833	THING
33	19725309	THING
34	49264681	THING
35	49385712	THING
36	49488515	THING
37	51703069	THING
38	168603718	THING
39	169322411	THING
40	100474079	THING
41	49690512	THING
42	50010850	THING
43	54873818	THING
44	55231862	THING
45	12689765	THING
46	12401874	THING
47	13234221	THING
48	14965726	THING
49	15288899	THING
50	15643531	THING
51	16678911	THING
52	15959887	THING
53	130367350	THING
54	58583514	THING
55	167731301	THING
56	162695972	THING
57	92083407	THING
58	92227828	THING
59	62675907	THING
60	60840516	THING
61	60121105	THING
62	59737224	THING
63	135920354	THING
64	136280340	THING
65	84104307	THING
66	83617222	THING
67	84652529	THING
68	84562012	THING
69	84365637	THING
70	83917937	THING
71	63649226	THING
72	63882818	THING
73	62940036	THING
74	1663515	THING
75	1336797	THING
76	1407346	THING
77	981294	THING
78	10104479	THING
79	10994491	THING
80	10371131	THING
81	9141657	THING
82	31883335	THING
83	30726599	THING
84	31516540	THING
85	31612986	THING
86	32119296	THING
87	31688116	THING
88	32707789	THING
89	35308187	THING
90	35593696	THING
91	35925584	THING
92	35403968	THING
93	14130413	THING
94	13558839	THING
95	225401072	THING
96	224981008	THING
97	223857536	THING
98	223562117	THING
99	222925345	THING
100	223273973	THING
101	14876890	THING
102	14447037	THING
103	199218904	THING
104	199798278	THING
105	200192767	THING
106	183185879	THING
107	184804614	THING
108	185012809	THING
109	179980248	THING
110	180447480	THING
111	180105837	THING
112	198818343	THING
113	201396801	THING
114	201303647	THING
115	196908006	THING
116	195159782	THING
117	192119810	THING
118	179429642	THING
119	178900939	THING
120	178761034	THING
121	176488734	THING
122	177016034	THING
123	24016808	THING
124	24690758	THING
125	24827767	THING
126	21257346	THING
127	22412359	THING
128	21978653	THING
129	21621156	THING
130	46926674	THING
131	105664105	THING
132	106460807	THING
133	107033310	THING
134	23848516	THING
135	23512334	THING
136	23298047	THING
137	22237089	THING
138	125142520	THING
139	125301850	THING
140	125683351	THING
141	125939124	THING
142	126343227	THING
143	124985951	THING
144	11186453	THING
145	190449310	THING
146	190054869	THING
147	126880965	THING
148	126725989	THING
149	126477702	THING
150	36456453	THING
151	56443516	THING
152	57160172	THING
153	131646697	THING
154	130468314	THING
155	129679636	THING
156	129889854	THING
157	110924459	THING
158	104476382	THING
159	105783582	THING
160	103627254	THING
161	123658746	THING
162	185200847	THING
163	124226224	THING
164	116639169	THING
165	115996888	THING
166	115836699	THING
167	115626933	THING
168	111673085	THING
169	182730188	THING
170	16981654	THING
171	30149258	THING
172	41051615	THING
173	40365030	THING
174	42545243	THING
175	41619230	THING
176	41178212	THING
177	28779448	THING
178	27675324	THING
179	2430170	THING
180	1903620	THING
181	3797788	THING
182	3345807	THING
183	3126573	THING
184	3391511	THING
185	4061045	THING
186	4359226	THING
187	120063176	THING
188	18450168	THING
189	21460627	THING
190	23026487	THING
191	33569062	THING
192	36675533	THING
193	37697708	THING
194	37852988	THING
