0	116849104	THING
1	69693252	THING
2	56592556	THING
3	29686410	THING
4	28639451	THING
5	28286964	THING
6	28140122	THING
7	28049578	THING
8	28864683	THING
9	27746918	THING
10	27201157	THING
11	30454583	THING
12	30737942	THING
13	30988867	THING
14	31153590	THING
15	130541939	THING
16	132871644	THING
17	177451953	THING
18	112302736	THING
19	112401550	THING
20	18168301	THING
21	153960721	THING
22	19036039	THING
23	19206962	THING
24	156082692	THING
25	156940861	THING
26	37325268	THING
27	100499017	THING
28	14264762	THING
29	14345591	THING
30	14059756	THING
31	12520908	THING
32	102015499	THING
33	196155713	THING
34	196693748	THING
35	193040918	THING
36	209796778	THING
37	209916643	THING
38	209586347	THING
39	158248870	THING
40	158210258	THING
41	158491753	THING
42	158856307	THING
43	158662991	THING
44	158988221	THING
45	159371065	THING
46	148995576	THING
47	148240910	THING
48	148454605	THING
49	147096537	THING
50	53601357	THING
51	54393026	THING
52	54064334	THING
53	53370175	THING
54	54586719	THING
55	55303775	THING
56	55693896	THING
57	166417064	THING
58	161733257	THING
59	162075873	THING
60	161939750	THING
61	162481819	THING
62	162826110	THING
63	165910773	THING
64	163256320	THING
65	165710877	THING
66	167388411	THING
67	166807490	THING
68	196987183	THING
69	195298381	THING
70	196283261	THING
71	118244231	THING
72	71063541	THING
73	12392273	THING
74	11667308	THING
75	12042434	THING
76	24371945	THING
77	24196989	THING
78	6912649	THING
79	6484671	THING
80	6333750	THING
81	26394689	THING
82	8083355	THING
83	7066822	THING
84	8593311	THING
85	110190510	THING
86	8157895	THING
87	17984530	THING
88	37946990	THING
89	38653305	THING
90	132578893	THING
91	132046398	THING
92	131487148	THING
93	131889811	THING
94	3799583	THING
95	4334936	THING
96	4244153	THING
97	27822540	THING
98	112538686	THING
99	112691273	THING
100	110656651	THING
101	173216	THING
102	62663304	THING
103	132571069	THING
104	145306611	THING
105	145059518	THING
106	195858916	THING
107	170800194	THING
108	171973506	THING
109	27098568	THING
110	28189014	THING
111	27997281	THING
112	26476888	THING
113	110113417	THING
114	109512446	THING
115	110791750	THING
116	109316084	THING
117	97337202	THING
118	98935390	THING
119	98605569	THING
120	99365750	THING
121	99130029	THING
122	153284447	THING
123	12970150	THING
124	13390843	THING
125	101582982	THING
126	101016244	THING
127	100508533	THING
128	100364718	THING
129	95427435	THING
130	94600331	THING
131	94690744	THING
132	94422007	THING
133	94115028	THING
134	97114063	THING
135	96536423	THING
136	12508577	THING
137	96045579	THING
138	95769801	THING
139	50828204	THING
140	98491225	THING
141	98226280	THING
142	97690600	THING
143	40723987	THING
144	39569386	THING
145	89640038	THING
146	89350321	THING
147	97577689	THING
148	197277439	THING
149	181214970	THING
150	181344297	THING
151	172289530	THING
152	172537646	THING
153	172655981	THING
154	43895345	THING
155	44612065	THING
156	84083287	THING
157	101367252	THING
158	100776025	THING
159	45278215	THING
160	88112811	THING
161	195616407	THING
162	192526819	THING
163	192824072	THING
164	192967211	THING
165	193307331	THING
166	187274670	THING
167	186978967	THING
168	188275203	THING
169	187773290	THING
170	188641505	THING
171	34239600	THING
172	33972973	THING
173	35291910	THING
174	28785124	THING
175	32308513	THING
176	33298952	THING
177	32982064	THING
178	31445073	THING
179	9525615	THING
180	56647365	THING
181	106944439	THING
182	40301158	THING
183	107200031	THING
184	69588671	THING
185	136763375	THING
186	136144479	THING
187	136902421	THING
188	137512769	THING
189	137419149	THING
190	139637618	THING
191	139567955	THING
192	93944026	THING
193	93542942	THING
194	73543162	THING
195	73362828	THING
196	15970579	THING
197	135504555	THING
198	137245415	THING
199	137102475	THING
200	174270902	THING
201	173725713	THING
202	175845325	THING
203	174964164	THING
204	175473841	THING
205	174351104	THING
206	174583767	THING
207	175605845	THING
208	175705166	THING
209	88005321	THING
210	81039746	THING
211	90075645	THING
212	87106897	THING
213	86697147	THING
214	85865646	THING
215	84592412	THING
216	85108262	THING
217	84190106	THING
218	84100027	THING
219	83639240	THING
220	87589385	THING
221	87192627	THING
222	103261256	THING
223	103058850	THING
224	102912855	THING
225	102640977	THING
226	102042431	THING
227	136230144	THING
228	148218337	THING
229	139075599	THING
230	138956629	THING
231	138703033	THING
232	141930571	THING
233	142077751	THING
234	120269454	THING
235	120153168	THING
236	120321766	THING
237	120516339	THING
238	61241563	THING
239	67519222	THING
240	66911394	THING
241	70569861	THING
242	70377494	THING
243	75267168	THING
244	75386334	THING
245	75081807	THING
246	74229380	THING
247	74306962	THING
248	74555453	THING
249	74425005	THING
250	74126064	THING
251	74067989	THING
252	77953628	THING
253	211499069	THING
254	192695256	THING
255	192553400	THING
256	192331408	THING
257	191366018	THING
258	152797200	THING
259	153131064	THING
260	178139017	THING
261	167805709	THING
262	158058134	THING
263	157828704	THING
264	158024376	THING
265	167990499	THING
266	88985180	THING
267	88415843	THING
268	88647311	THING
269	88866960	THING
270	99907400	THING
271	41389171	THING
272	41658092	THING
273	39097699	THING
274	155190459	THING
275	141051737	THING
276	141611113	THING
277	142572451	THING
278	143259484	THING
279	83274549	THING
280	55109342	THING
281	48621939	THING
282	32182541	THING
283	32524899	THING
