0	62223605	THING
1	62996128	THING
2	149554715	THING
3	150641961	THING
4	85788957	THING
5	86194682	THING
6	48394592	THING
7	48270163	THING
8	47913145	THING
9	47373094	THING
10	47270101	THING
11	149140829	THING
12	44958678	THING
13	111067724	THING
14	53311486	THING
15	52587821	THING
16	52115076	THING
17	51885668	THING
18	50831079	THING
19	50947855	THING
20	75253906	THING
21	50264350	THING
22	69081483	THING
23	100054629	THING
24	83125649	THING
25	100195329	THING
26	99689716	THING
27	99415868	THING
28	99202737	THING
29	99016172	THING
30	97622385	THING
31	97352971	THING
32	95983391	THING
33	96997178	THING
34	129792296	THING
35	130754141	THING
36	124416158	THING
37	98899519	THING
38	84548643	THING
39	84182550	THING
40	83492814	THING
41	83362523	THING
42	83039004	THING
43	83316904	THING
44	83796017	THING
45	82199688	THING
46	80250372	THING
47	79889343	THING
48	80133726	THING
49	77367137	THING
50	75466415	THING
51	70934605	THING
52	71138350	THING
53	71569342	THING
54	72358613	THING
55	13054270	THING
56	114117376	THING
57	114765986	THING
58	97604297	THING
59	96607165	THING
60	97732178	THING
61	98188345	THING
62	96289803	THING
63	96514256	THING
64	106562484	THING
65	105117122	THING
66	78755129	THING
67	68229339	THING
68	67647129	THING
69	68687426	THING
70	70576298	THING
71	54615380	THING
72	55056752	THING
73	55308375	THING
74	55643989	THING
75	56301060	THING
76	56965295	THING
77	18887026	THING
78	34289924	THING
79	34490546	THING
80	35270416	THING
81	62214464	THING
82	62009793	THING
83	72768787	THING
84	72673581	THING
85	25395924	THING
86	25657550	THING
87	26265853	THING
88	26041061	THING
89	165927709	THING
90	47277623	THING
91	55122225	THING
92	71792446	THING
93	71941661	THING
94	65522900	THING
95	64323468	THING
96	64703471	THING
97	65311099	THING
98	66291626	THING
99	66125505	THING
100	65907970	THING
101	65761453	THING
102	66923621	THING
103	66622996	THING
104	54049178	THING
105	53469755	THING
106	52884455	THING
107	49419154	THING
108	48890837	THING
109	48629241	THING
110	49544747	THING
111	49631126	THING
112	50033335	THING
113	50382144	THING
114	32866623	THING
115	50550090	THING
116	49302644	THING
117	49153524	THING
118	109946187	THING
119	108782368	THING
120	118281853	THING
121	117864244	THING
122	67863524	THING
123	68561164	THING
124	118097378	THING
125	121530404	THING
126	121129851	THING
127	185215564	THING
128	23946739	THING
129	24290008	THING
130	26281059	THING
131	38736224	THING
132	107006036	THING
133	106471256	THING
134	66955280	THING
135	32019590	THING
136	30450243	THING
137	33177623	THING
138	34275775	THING
139	35385170	THING
140	35158019	THING
141	34641379	THING
142	36086908	THING
143	170341136	THING
144	100738617	THING
145	100567080	THING
146	71728200	THING
147	77201569	THING
148	75965456	THING
149	153715087	THING
150	153300582	THING
151	157178455	THING
152	156958893	THING
153	51146444	THING
154	51584412	THING
155	152300564	THING
156	152789562	THING
157	63063349	THING
158	62678709	THING
159	97992159	THING
160	137602116	THING
161	135882786	THING
162	136993853	THING
163	136172383	THING
164	136353032	THING
165	85488422	THING
166	85362160	THING
167	84981920	THING
168	85120177	THING
169	84777050	THING
170	19340019	THING
171	7993826	THING
172	72590014	THING
173	57333567	THING
174	111909581	THING
175	112726149	THING
176	115711203	THING
177	116111227	THING
178	117239288	THING
179	117468944	THING
180	93246830	THING
181	114417268	THING
182	113604694	THING
183	113097243	THING
184	113459752	THING
185	126614828	THING
186	129063124	THING
187	129507948	THING
188	130254590	THING
189	131033028	THING
190	129263503	THING
191	129173535	THING
192	128382631	THING
193	128216468	THING
194	127824103	THING
195	148342828	THING
196	148924331	THING
197	127253446	THING
198	127014393	THING
